timestamp,order_id,status,user,sell_asset,buy_type,buy_quantity
2023-07-28,311200536,filled,0xd0e71b83add939c7b8e126d7a52845ec0e45d338,A207925 2022 Black Adam Khandaq Compositions The Team,ETH,1.61616e-05
2023-07-28,311198610,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2323 2023 Dawn of DC Dawn of DC - Right Panel,ERC20,4.0
2023-07-28,311198165,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2265 2023 Dawn of DC Mega Batman Family,ERC20,1.2
2023-07-28,311194152,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1755 2023 Super-Speed Common Shazam!/Darla,ERC20,1.0
2023-07-28,311194105,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1667 2023 Super-Speed Common Shazam!/Darla,ERC20,1.0
2023-07-28,311193955,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1492 2023 Super-Speed Common Shazam!/Darla,ERC20,1.0
2023-07-28,311193897,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1229 2023 Super-Speed Common Shazam!/Darla,ERC20,1.0
2023-07-28,311193831,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1070 2023 Super-Speed Common Shazam!/Darla,ERC20,1.0
2023-07-28,311193707,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1808 2023 Super-Speed Common Shazam!/Darla,ERC20,1.0
2023-07-28,311193668,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2423 2023 Super-Speed Common Shazam!/Darla,ERC20,1.0
2023-07-28,311193629,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2084 2023 Super-Speed Common Shazam!/Darla,ERC20,1.0
2023-07-28,311193594,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1220 2023 Super-Speed Common Shazam!/Darla,ERC20,1.0
2023-07-28,311193563,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1869 2023 Super-Speed Common Shazam!/Darla,ERC20,1.0
2023-07-28,311193530,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1380 2023 Super-Speed Common Shazam!/Darla,ERC20,1.0
2023-07-28,311193489,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1378 2023 Super-Speed Common Shazam!/Darla,ERC20,1.0
2023-07-28,311193457,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1083 2023 Super-Speed Common Shazam!/Darla,ERC20,1.0
2023-07-28,311193370,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1204 2023 Super-Speed Common Shazam!/Darla,ERC20,1.0
2023-07-28,311193321,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2277 2023 Super-Speed Common Shazam!/Darla,ERC20,1.0
2023-07-28,311192968,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A922 2023 Super-Speed Common Shazam!/Darla,ERC20,1.0
2023-07-28,311192888,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A939 2023 Super-Speed Common Shazam!/Darla,ERC20,1.0
2023-07-28,311192124,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2280 2022 Page 6 of Justice #9 (2007) Panel 4,ERC20,4.44
2023-07-28,311191647,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1128 2022 Superhuman Strength Uncommon Cyborg,ERC20,1.33
2023-07-28,311190678,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A9341 2022 Inks Catwoman,ERC20,1.0
2023-07-28,311190196,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1092 2022 Dark Multiverse Superior DCeased #2,ERC20,6.0
2023-07-28,311189828,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A8381 2022 Alter Ego Oracle,ERC20,1.0
2023-07-28,311189611,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A8714 2022 Alter Ego Superboy,ERC20,1.0
2023-07-28,311189090,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A9997 2022 Pencils Wonder Woman,ERC20,1.0
2023-07-28,311186137,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A12905 2022 Iconic Symbols Darkseid,ERC20,1.0
2023-07-28,311184352,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A795 2022 Multiverse Batman Earth -12,ERC20,8.0
2023-07-28,311183377,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A10063 2022 Shazam! Character Art Darla Dudley,ERC20,1.0
2023-07-28,311182609,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A483 2023 Super-Speed Epic The Flash,ERC20,7.0
2023-07-28,311181668,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,"A2340 2022 DC Showcase: Multiverse Common The Joker: Look Out, Gotham!",ERC20,1.26
2023-07-28,311180894,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1275 2022 Superhuman Strength Uncommon Swamp Thing,ERC20,2.0
2023-07-28,311180695,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1758 2022 Superhuman Strength Common Shazam,ERC20,1.0
2023-07-28,311180609,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2049 2022 Superhuman Strength Common Mera,ERC20,1.0
2023-07-28,311179428,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,,ERC20,1.0
2023-07-28,311179115,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A168 2022 CH1 Rewards Top 500 Nightwing,ERC20,75.0
2023-07-28,311177924,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A10955 2022 Pencils Batman,ERC20,1.0
2023-07-28,311177919,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1128 2023 Dawn of DC Steel,ERC20,3.0
2023-07-28,311177619,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A111 2023 Puzzle Superior The Flash,ERC20,25.0
2023-07-28,311177517,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A331 2023 Puzzle Superior The Flash,ERC20,6.8
2023-07-28,311176730,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A364 2022 Iconic Quotes Dex-Starr,ERC20,5.0
2023-07-28,311176083,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A444 2023 Super-Speed Superior The Flash vs. Turbine,ERC20,6.35
2023-07-28,311175689,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1977 2023 Dawn of DC Batgirl,ERC20,1.0
2023-07-28,311175620,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A13648 2022 Shazam! Foil Editions Magic,ERC20,1.0
2023-07-28,311174939,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A10100 2022 Multiverse Batman Earth -44,ERC20,1.0
2023-07-28,311174717,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A9310 2022 Multiverse Superwoman Earth-3,ERC20,1.0
2023-07-28,311174443,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A9975 2022 Multiverse Jay Garrick,ERC20,1.0
2023-07-28,311174339,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A333 2023 Super-Speed Epic The Flash,ERC20,10.0
2023-07-28,311174225,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A12698 2022 Team-Ups Catwoman & Batman,ERC20,1.0
2023-07-28,311173916,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A9243 2022 Team-Ups Kyle Rayner & Guy Gardner,ERC20,1.0
2023-07-28,311173694,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A9792 2022 Team-Ups Huntress & Power Girl,ERC20,1.0
2023-07-28,311173574,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A14420 2022 Team-Ups Sinestro Corps,ERC20,1.0
2023-07-28,311173419,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A12452 2022 Head To Head Red Hood vs. Deathstroke,ERC20,1.0
2023-07-28,311173197,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A11064 2022 Head To Head Batman vs. Green Lantern,ERC20,1.0
2023-07-28,311172914,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A11403 2022 Head To Head Deathstorm vs. Captain Cold,ERC20,1.0
2023-07-28,311172601,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A11044 2022 Page 6 of Justice #9 (2007) Panel 5,ERC20,1.0
2023-07-28,311172259,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1322 2022 Superhuman Strength Common Mera,ERC20,1.3
2023-07-28,311172172,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A10401 2022 Page 6 of Justice #9 (2007) Panel 1,ERC20,1.0
2023-07-28,311171963,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A8699 2022 Page 6 of Justice #9 (2007) Panel 4,ERC20,1.0
2023-07-28,311171700,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A438 2022 CH1 Rewards Top 500 Nightwing,ERC20,70.0
2023-07-28,311171042,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A698 2022 CH1 Rewards Top 1000 Poison Ivy,ERC20,39.99
2023-07-28,311170998,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1174 2022 CH1 Rewards Top 1500 The Joker,ERC20,10.6
2023-07-28,311170926,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1174 2022 CH1 Rewards Top 2000 Harley Quinn,ERC20,8.5
2023-07-28,311170463,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1464 2023 Dawn of DC Titans Starfire,ERC20,16.0
2023-07-28,311170437,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1324 2023 Dawn of DC Titans Starfire,ERC20,15.89
2023-07-28,311170372,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A4865 2023 Dawn of DC Titans Donna Troy,ERC20,1.75
2023-07-28,311170327,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A4897 2023 Dawn of DC Titans Donna Troy,ERC20,1.75
2023-07-28,311169508,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1487 2023 Dawn of DC Titans Starfire,ERC20,15.89
2023-07-28,311169494,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A679 2023 Super-Speed Common Mera,ERC20,2.0
2023-07-28,311169481,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2767 2023 Dawn of DC Titans Cyborg,ERC20,4.0
2023-07-28,311169451,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A4966 2023 Dawn of DC Titans Donna Troy,ERC20,1.5
2023-07-28,311169444,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A363 2023 Super-Speed Uncommon Shazam!,ERC20,3.75
2023-07-28,311169422,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5727 2023 Dawn of DC Titans The Flash,ERC20,1.0
2023-07-28,311169371,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A855 2023 Dawn of DC Trinity,ERC20,299.0
2023-07-28,311169351,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A705 2023 Dawn of DC Mega Superman Family,ERC20,140.0
2023-07-28,311169326,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3454 2023 Dawn of DC Dawn of DC - Left Panel,ERC20,8.0
2023-07-28,311169296,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3167 2023 Dawn of DC Dawn of DC - Right Panel,ERC20,5.5
2023-07-28,311169263,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3237 2023 Dawn of DC Mega Amazons,ERC20,3.75
2023-07-28,311169231,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3615 2023 Dawn of DC Green Lantern,ERC20,1.75
2023-07-28,311169211,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A4320 2023 Dawn of DC Hawkgirl,ERC20,1.7
2023-07-28,311169189,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A4398 2023 Dawn of DC Mega Batman Family,ERC20,1.67
2023-07-28,311169186,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A398 2023 Super-Speed Common Kid Flash,ERC20,2.22
2023-07-28,311169151,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3050 2023 Dawn of DC Green Lantern,ERC20,1.65
2023-07-28,311169119,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3976 2023 Dawn of DC Green Lantern,ERC20,1.39
2023-07-28,311169084,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A4962 2023 Dawn of DC Shazam!/The Captain,ERC20,1.0
2023-07-28,311169057,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5214 2023 Dawn of DC Aquaman,ERC20,1.0
2023-07-28,311169017,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5365 2023 Dawn of DC Green Arrow,ERC20,1.0
2023-07-28,311168984,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5401 2023 Dawn of DC Power Girl,ERC20,1.0
2023-07-28,311168952,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5580 2023 Dawn of DC Black Canary,ERC20,1.0
2023-07-28,311168921,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5032 2023 Dawn of DC Batgirl,ERC20,1.0
2023-07-28,311168892,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A6273 2023 Dawn of DC Aquaman,ERC20,1.0
2023-07-28,311168862,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5285 2023 Dawn of DC Kid Flash,ERC20,1.0
2023-07-28,311168830,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5624 2023 Dawn of DC Robin,ERC20,1.0
2023-07-28,311168792,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5984 2023 Dawn of DC Steel,ERC20,1.0
2023-07-28,311168760,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5580 2023 Dawn of DC Supergirl,ERC20,1.0
2023-07-28,311164905,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2463 2023 Puzzle Piece The Flash Bottom Right,ERC20,3.25
2023-07-28,311163343,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1730 2023 Super-Speed Uncommon Reverse-Flash,ERC20,1.0
2023-07-28,311163284,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2997 2023 Puzzle Piece The Flash Bottom Left,ERC20,4.0
2023-07-28,311163123,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1923 2023 Super-Speed Uncommon Jesse Quick,ERC20,1.0
2023-07-28,311163115,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3057 2023 Puzzle Piece The Flash Bottom Right,ERC20,2.99
2023-07-28,311162988,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1745 2023 Super-Speed Uncommon Jesse Quick,ERC20,1.0
2023-07-28,311162849,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1456 2023 Super-Speed Uncommon Gorilla Grodd,ERC20,1.0
2023-07-28,311159403,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A4916 2023 Dawn of DC Titans Donna Troy,ERC20,1.0
2023-07-28,311158273,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3791 2023 Puzzle Piece The Flash Bottom Left,ERC20,3.83
2023-07-28,311158209,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3549 2023 Puzzle Piece The Flash Top Right,ERC20,1.5
2023-07-28,311158155,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2429 2023 Puzzle Piece The Flash Top Left,ERC20,1.25
2023-07-28,311158137,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A96 2023 Superman Celebration Common Last Son of Krypton,ERC20,24.0
2023-07-28,311157842,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A10674 2022 Super Heroes The Flash,ERC20,1.0
2023-07-28,311157694,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A68580 2022 Vivid Moments Superman vs. Shazam! - Justice #9 (2007),ERC20,1.2626262626
2023-07-28,311156581,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A243 2023 Superman Celebration Superior House of El,ERC20,8.0
2023-07-28,311156279,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A188 2023 Superman Celebration Common The Power of Hope,ERC20,7.0
2023-07-28,311156003,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A315 2023 Superman Celebration Common More Powerful Than a Locomotive,ERC20,5.0
2023-07-28,311155908,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A37039 2022 Team-Ups Sinestro Corps,ERC20,1.7676767676
2023-07-28,311155102,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A16948 2022 Vivid Moments Convergence - Convergence #1 (2015),ERC20,1.3131313131
2023-07-28,311152574,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A18002 2022 Iconic Phrases Superman,ETH,7.9646e-05
2023-07-28,311152065,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A43535 2022 Iconic Symbols Catwoman,ETH,7.9646e-05
2023-07-28,311151911,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A39191 2022 Iconic Symbols Poison Ivy,ETH,7.9646e-05
2023-07-28,311151384,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1162 2023 Super-Speed Uncommon Black Racer,ERC20,1.25
2023-07-28,311150994,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A272 2023 Super-Speed Epic The Flash,ERC20,9.0
2023-07-28,311150889,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A776 2023 Super-Speed Epic Max Mercury,ERC20,7.5
2023-07-28,311150784,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A837 2023 Super-Speed Superior Brightest Day,ERC20,3.0
2023-07-28,311150711,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1222 2022 DC Pride Uncommon DC Pride #1 (2021),ERC20,1.4
2023-07-28,311150557,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A33213 2022 Vivid Moments Darkseid: Apotheosis - Justice League #23.1: Darkseid #1 (2013),ERC20,1.1616161616
2023-07-28,311150489,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1315 2023 Super-Speed Superior Brightest Day,ERC20,2.5
2023-07-28,311150463,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1055 2023 Super-Speed Superior Brightest Day,ERC20,2.44
2023-07-28,311150324,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A24529 2022 Alter Ego Agent 37,ERC20,1.2626262626
2023-07-28,311149823,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1654 2022 Superhuman Strength Common Shazam,ERC20,1.0
2023-07-28,311149776,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1434 2023 Super-Speed Superior The New 52!,ERC20,2.42
2023-07-28,311149765,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A28646 2022 Inks Catwoman,ERC20,1.3131313131
2023-07-28,311149717,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1322 2023 Super-Speed Superior Mazahs! vs. Johhny Quick,ERC20,2.4
2023-07-28,311149673,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1088 2023 Super-Speed Superior Mazahs! vs. Johhny Quick,ERC20,2.22
2023-07-28,311149639,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1494 2023 Super-Speed Superior Mazahs! vs. Johhny Quick,ERC20,2.2
2023-07-28,311149613,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1222 2023 Super-Speed Superior Mazahs! vs. Johhny Quick,ERC20,2.19
2023-07-28,311149579,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1166 2023 Super-Speed Superior Mazahs! vs. Johhny Quick,ERC20,2.1
2023-07-28,311149557,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1479 2023 Super-Speed Superior Mazahs! vs. Johhny Quick,ERC20,2.0
2023-07-28,311149512,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1422 2023 Super-Speed Superior The Flash vs. Kid Flash,ERC20,2.3
2023-07-28,311149485,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1228 2023 Super-Speed Superior The Flash vs. Kid Flash,ERC20,2.22
2023-07-28,311149323,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1285 2023 Super-Speed Superior The Flash vs. Turbine,ERC20,2.55
2023-07-28,311149253,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1211 2023 Super-Speed Superior The Flash vs. Turbine,ERC20,2.2
2023-07-28,311149224,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1419 2023 Super-Speed Superior The Flash vs. Turbine,ERC20,2.0
2023-07-28,311143789,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A14 2022 Inks Green Lantern,ERC20,175.0
2023-07-28,311142217,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3931 2022 Super Heroes Wonder Girl,ERC20,2.56
2023-07-28,311141817,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3689 2022 Legends Lex Luthor,ERC20,1.0
2023-07-28,311141572,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2630 2022 Alter Ego She-Bat,ERC20,3.0
2023-07-28,311140650,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A4893 2022 Inks Justice League of America,ERC20,2.22
2023-07-28,311138878,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A132 2023 Puzzle Piece The Flash Top Right,ERC20,3.0
2023-07-28,311135811,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5179 2023 Dawn of DC Shazam!/The Captain,ERC20,1.0
2023-07-28,311135574,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3298 2023 Dawn of DC Green Lantern,ERC20,1.25
2023-07-28,311135412,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3646 2023 Dawn of DC Green Lantern,ERC20,1.75
2023-07-28,311134354,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1260 2022 Inks General Zod,ERC20,6.5
2023-07-28,311133284,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2429 2023 Puzzle Piece The Flash Top Left,ERC20,1.4
2023-07-28,311132483,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5521 2022 Shazam! Character Art Darla Dudley,ERC20,1.0
2023-07-28,311132143,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A32203 2022 Legends The Flash,ERC20,1.0
2023-07-28,311131473,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5270 2022 Shazam! Compositions Today's to-do's,ERC20,1.0
2023-07-28,311130827,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A8027 2022 Team-Ups Sinestro Corps,ERC20,1.25
2023-07-28,311129776,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A8010 2022 Shazam! Family Shazamily,ERC20,1.0
2023-07-28,311128608,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A4077 2022 Events Epic Justice League Dark #23: Trinity War,ERC20,1.0
2023-07-28,311128103,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3921 2022 Iconic Symbols Captain Cold,ERC20,1.75
2023-07-28,311127198,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A180 2022 The Originals Darkseid,ERC20,400.0
2023-07-28,311124974,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A64411 2022 Super Heroes Mister Terrific,ERC20,1.2121212121
2023-07-28,311123804,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2614 2023 Puzzle Piece Harley Quinn Bottom Left,ERC20,1.65
2023-07-28,311121638,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A43405 2022 Multiverse All-Star Superman,ETH,0.0002323232
2023-07-28,311117537,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A940 2022 Justice League Uncommon Hawkgirl,ERC20,3.0
2023-07-28,311117063,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A189 2022 Justice League Superior Justice League of America #190 (1981),ERC20,6.0
2023-07-28,311116606,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1536 2022 Justice League Common Lex Luthor,ERC20,3.0
2023-07-28,311116138,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A562 2022 Justice League Common Doomsday,ERC20,3.99
2023-07-28,311115756,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A877 2022 Justice League Common Darkseid,ERC20,1.59
2023-07-28,311115485,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A885 2022 Justice League Common Brainiac,ERC20,1.99
2023-07-28,311112274,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A22051 2022 Super Heroes Orion,ETH,7.0707e-05
2023-07-28,311111927,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A19252 2022 Locations S.T.A.R. Labs,ETH,5.0505e-05
2023-07-28,311111522,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A122 2022 Justice League Common Doomsday,ERC20,5.5
2023-07-28,311111503,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A82423 2022 Shazam! Family Crime-fighters,ETH,2.42424e-05
2023-07-28,311110515,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2196 2022 DC Pride Common Poison Ivy™ & Harley Quinn™,ERC20,1.24
2023-07-28,311110492,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A3783 2023 Dawn of DC Supergirl,ETH,0.0002654867
2023-07-28,311108982,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A216 2022 Superhuman Strength Superior Trigon,ERC20,3.49
2023-07-28,311108878,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A84703 2022 Shazam! Character Art Pedro Peña,ETH,2.42424e-05
